2.86087e+07,0,0,0,0,0,0
2.86087e+07,0,0,0,0,0,0
2.86087e+07,0,0,0,0.117842,0.058921,0
2.86088e+07,0,0,0,0.113997,0.086459,0
2.86088e+07,0,0,0,0.113285,0.099872,0
2.86089e+07,0,0,0,0.114424,0.107148,0
2.8609e+07,0,0,0,0.114282,0.110715,0
2.8609e+07,0,0,0,0.113997,0.112356,0
2.86091e+07,0,0,0,0.113285,0.112821,0
2.86091e+07,0,0,0,0.113855,0.113338,0
2.86092e+07,0,0,0,0,0.113525,0
2.86092e+07,0,0,0,0.113855,0.11369,0
2.86092e+07,0,0,0,0.113427,0.113559,0
2.86093e+07,0,0,0,0,0.113849,0
2.86093e+07,0,0,0,0.113143,0.113496,0
2.86094e+07,0,0,0,0.113855,0.113675,0
2.86094e+07,0,0,0,0.114282,0.113979,0
2.86095e+07,0,0,0,0.114282,0.11413,0
2.86096e+07,0,0,0,0.114282,0.114206,0
2.86096e+07,0,0,0,0.114282,0.114244,0
2.86097e+07,0,0,0,0,0.114192,0
2.86097e+07,0,0,0,0.114139,0.114166,0
2.86097e+07,0,0,0,0.113427,0.113796,0
2.86098e+07,0,0,0,0.116703,0.11525,0
2.86098e+07,0,0,0,0.116988,0.116119,0
2.86099e+07,0,0,0,0.114139,0.115129,0
2.86099e+07,0,0,0,0.113855,0.114492,0
2.861e+07,0,0,0,0,0.114316,0
2.861e+07,0,0,0,0.113855,0.114085,0
2.86101e+07,0,0,0,0.113712,0.113899,0
2.86101e+07,0,0,0,0.114994,0.114446,0
2.86102e+07,0,0,0,0.113855,0.11415,0
2.86103e+07,0,0,0,0.114567,0.114359,0
2.86103e+07,0,0,0,0.113285,0.113822,0
2.86104e+07,0,0,0,0,0.114052,0
2.86104e+07,0,0,0,0.114709,0.11438,0
2.86104e+07,0,0,0,0.113143,0.113762,0
2.86105e+07,0,0,0,0.113712,0.113737,0
2.86105e+07,0,0,0,0.113427,0.113582,0
2.86106e+07,0,0,0,0.113143,0.113362,0
2.86106e+07,0,0,0,0.113427,0.113395,0
2.86107e+07,0,0,0,0.113855,0.113625,0
2.86107e+07,0,0,0,0.113712,0.113668,0
2.86108e+07,0,0,0,0,0.113477,0
2.86108e+07,0,0,0,0.113712,0.113594,0
2.86109e+07,0,0,0,0.113712,0.113653,0
2.86109e+07,0,0,0,0.113712,0.113683,0
2.8611e+07,0,0,0,0.113712,0.113697,0
2.86111e+07,0,0,0,0.113855,0.113776,0
2.86111e+07,0,0,0,0.114282,0.114029,0
2.86112e+07,0,0,0,0,0.114511,0
2.86112e+07,0,0,0,0.113997,0.114254,0
2.86112e+07,0,0,0,0.113997,0.114126,0
2.86113e+07,0,0,0,0.113997,0.114061,0
2.86113e+07,0,0,0,0.113143,0.113602,0
2.86114e+07,0,0,0,0.113997,0.113799,0
2.86114e+07,0,0,0,0.113427,0.113613,0
2.86115e+07,0,0,0,0,0.113948,0
2.86115e+07,0,0,0,0.113285,0.113616,0
2.86116e+07,0,0,0,0.114424,0.11402,0
2.86116e+07,0,0,0,0.114139,0.11408,0
2.86117e+07,0,0,0,0.113427,0.113754,0
2.86118e+07,0,0,0,0.114282,0.114018,0
2.86118e+07,0,0,0,0.114424,0.114221,0
2.86119e+07,0,0,0,0,0.11475,0
2.86119e+07,0,0,0,0.113997,0.114373,0
2.86119e+07,0,0,0,0.113285,0.113829,0
2.8612e+07,0,0,0,0.113855,0.113842,0
2.8612e+07,0,0,0,0.113,0.113421,0
2.86121e+07,0,0,0,0.113285,0.113353,0
2.86121e+07,0,0,0,0.113712,0.113533,0
2.86122e+07,0,0,0,0,0.113694,0
2.86122e+07,0,0,0,0.113712,0.113703,0
2.86123e+07,0,0,0,0.113855,0.113779,0
2.86124e+07,0,0,0,0,0.113888,0
2.86124e+07,0,0,0,0.112858,0.113373,0
2.86124e+07,0,0,0,0.113855,0.113614,0
2.86125e+07,0,0,0,0.114424,0.114019,0
2.86125e+07,0,0,0,0.113712,0.113866,0
2.86126e+07,0,0,0,0,0.113931,0
2.86126e+07,0,0,0,0.112858,0.113395,0
2.86127e+07,0,0,0,0.113712,0.113553,0
2.86127e+07,0,0,0,0.113143,0.113348,0
2.86128e+07,0,0,0,0.113,0.113174,0
2.86129e+07,0,0,0,0.113712,0.113443,0
2.86129e+07,0,0,0,0.113712,0.113578,0
2.8613e+07,0,0,0,0,0.113645,0
2.8613e+07,0,0,0,0.113855,0.11375,0
2.8613e+07,0,0,0,0.112858,0.113304,0
2.86131e+07,0,0,0,0.114139,0.113722,0
2.86131e+07,0,0,0,0.114282,0.114002,0
2.86132e+07,0,0,0,0.114282,0.114142,0
2.86132e+07,0,0,0,0.114282,0.114212,0
2.86133e+07,0,0,0,0,0.11446,0
2.86133e+07,0,0,0,0.113285,0.113873,0
2.86134e+07,0,0,0,0.113997,0.113935,0
2.86135e+07,0,0,0,0,0.113396,0
2.86135e+07,0,0,0,0.113712,0.113554,0
2.86135e+07,0,0,0,0.113712,0.113633,0
2.86136e+07,0,0,0,0.113712,0.113673,0
2.86136e+07,0,0,0,0.113855,0.113764,0
2.86137e+07,0,0,0,0,0.113738,0
2.86137e+07,0,0,0,0.113285,0.113511,0
2.86138e+07,0,0,0,0.113285,0.113398,0
2.86138e+07,0,0,0,0.113285,0.113342,0
2.86139e+07,0,0,0,0.113855,0.113598,0
2.8614e+07,0,0,0,0.113997,0.113798,0
2.8614e+07,0,0,0,0.113712,0.113755,0
2.86141e+07,0,0,0,0,0.117792,0
2.86141e+07,0,0,0,0.113855,0.115823,0
2.86141e+07,0,0,0,0.113285,0.114554,0
2.86142e+07,0,0,0,0.113427,0.113991,0
2.86142e+07,0,0,0,0.113285,0.113638,0
2.86143e+07,0,0,0,0.113712,0.113675,0
2.86143e+07,0,0,0,0.113997,0.113836,0
2.86144e+07,0,0,0,0,0.113917,0
2.86144e+07,0,0,0,0.113997,0.113957,0
2.86145e+07,0,0,0,0.113712,0.113834,0
2.86145e+07,0,0,0,0.113712,0.113773,0
2.86146e+07,0,0,0,0.113712,0.113743,0
2.86147e+07,0,0,0,0.113427,0.113585,0
2.86147e+07,0,0,0,0.113143,0.113364,0
2.86148e+07,0,0,0,0,0.113609,0
2.86148e+07,0,0,0,0.113712,0.113661,0
2.86149e+07,0,0,0,0,0.113544,0
2.86149e+07,0,0,0,0.113855,0.113699,0
2.86149e+07,0,0,0,0.113427,0.113563,0
2.8615e+07,0,0,0,0.113427,0.113495,0
2.8615e+07,0,0,0,0.113427,0.113461,0
2.86151e+07,0,0,0,0.114994,0.114228,0
2.86151e+07,0,0,0,0.114282,0.114255,0
2.86152e+07,0,0,0,0,0.114339,0
2.86152e+07,0,0,0,0.113855,0.114097,0
2.86153e+07,0,0,0,0.114424,0.114261,0
2.86153e+07,0,0,0,0.113855,0.114058,0
2.86154e+07,0,0,0,0.113712,0.113885,0
2.86155e+07,0,0,0,0.113997,0.113941,0
2.86155e+07,0,0,0,0.113997,0.113969,0
2.86156e+07,0,0,0,0,0.113983,0
2.86156e+07,0,0,0,0.113997,0.11399,0
2.86156e+07,0,0,0,0.113997,0.113994,0
2.86157e+07,0,0,0,0.113997,0.113995,0
2.86157e+07,0,0,0,0.113712,0.113854,0
2.86158e+07,0,0,0,0.113712,0.113783,0
2.86158e+07,0,0,0,0.113712,0.113748,0
2.86159e+07,0,0,0,0,0.116151,0
2.86159e+07,0,0,0,0.113855,0.115003,0
2.8616e+07,0,0,0,0.113855,0.114429,0
2.8616e+07,0,0,0,0.113855,0.114142,0
2.86161e+07,0,0,0,0.113427,0.113785,0
2.86162e+07,0,0,0,0.113143,0.113464,0
2.86162e+07,0,0,0,0.113143,0.113303,0
2.86163e+07,0,0,0,0,0.113223,0
2.86163e+07,0,0,0,0.113855,0.113539,0
2.86163e+07,0,0,0,0.113997,0.113768,0
2.86164e+07,0,0,0,0,0.11374,0
2.86164e+07,0,0,0,0.113997,0.113869,0
2.86165e+07,0,0,0,0.113427,0.113648,0
2.86166e+07,0,0,0,0.114424,0.114036,0
2.86166e+07,0,0,0,0.114282,0.114159,0
2.86167e+07,0,0,0,0,0.114363,0
2.86167e+07,0,0,0,0.114282,0.114322,0
2.86167e+07,0,0,0,0.114139,0.114231,0
2.86168e+07,0,0,0,0.113997,0.114114,0
2.86168e+07,0,0,0,0.114139,0.114127,0
2.86169e+07,0,0,0,0.114567,0.114347,0
2.86169e+07,0,0,0,0.113712,0.114029,0
2.8617e+07,0,0,0,0,0.114369,0
2.8617e+07,0,0,0,0.113427,0.113898,0
2.86171e+07,0,0,0,0.114282,0.11409,0
2.86171e+07,0,0,0,0.113712,0.113901,0
2.86172e+07,0,0,0,0.114567,0.114234,0
2.86173e+07,0,0,0,0.114139,0.114187,0
2.86173e+07,0,0,0,0.113427,0.113807,0
2.86174e+07,0,0,0,0,0.113902,0
2.86174e+07,0,0,0,0.113997,0.11395,0
2.86174e+07,0,0,0,0.113997,0.113973,0
2.86175e+07,0,0,0,0.114139,0.114056,0
2.86175e+07,0,0,0,0.113143,0.113599,0
2.86176e+07,0,0,0,0.113285,0.113442,0
2.86176e+07,0,0,0,0.113427,0.113435,0
2.86177e+07,0,0,0,0.113427,0.113431,0
2.86177e+07,0,0,0,0.113427,0.113429,0
2.86178e+07,0,0,0,0.113427,0.113428,0
2.86179e+07,0,0,0,0,0.113357,0
2.86179e+07,0,0,0,0.113143,0.11325,0
2.86179e+07,0,0,0,0.118127,0.115688,0
2.8618e+07,0,0,0,0.114424,0.115056,0
2.8618e+07,0,0,0,0.114139,0.114598,0
2.86181e+07,0,0,0,0,0.114297,0
2.86181e+07,0,0,0,0.114139,0.114218,0
2.86182e+07,0,0,0,0.113285,0.113752,0
2.86182e+07,0,0,0,0.113997,0.113874,0
2.86183e+07,0,0,0,0.113285,0.11358,0
2.86184e+07,0,0,0,0.113997,0.113788,0
2.86184e+07,0,0,0,0.114567,0.114178,0
2.86185e+07,0,0,0,0,0.114158,0
2.86185e+07,0,0,0,0.112858,0.113508,0
2.86185e+07,0,0,0,0.113427,0.113468,0
2.86186e+07,0,0,0,0.113712,0.11359,0
2.86186e+07,0,0,0,0.113855,0.113722,0
2.86187e+07,0,0,0,0.113427,0.113575,0
2.86187e+07,0,0,0,0.113997,0.113786,0
2.86188e+07,0,0,0,0,0.113749,0
2.86188e+07,0,0,0,0.113997,0.113873,0
2.86189e+07,0,0,0,0.113,0.113437,0
2.86189e+07,0,0,0,0.113712,0.113574,0
2.8619e+07,0,0,0,0.113855,0.113715,0
2.86191e+07,0,0,0,0.113712,0.113713,0
2.86191e+07,0,0,0,0.114282,0.113998,0
2.86192e+07,0,0,0,0,0.114211,0
2.86192e+07,0,0,0,0.113997,0.114104,0
2.86192e+07,0,0,0,0.114994,0.114549,0
2.86193e+07,0,0,0,0.113143,0.113846,0
2.86193e+07,0,0,0,0.113855,0.11385,0
2.86194e+07,0,0,0,0.113143,0.113496,0
2.86194e+07,0,0,0,0.113712,0.113604,0
2.86195e+07,0,0,0,0,0.114014,0
2.86195e+07,0,0,0,0.113427,0.113721,0
2.86196e+07,0,0,0,0.113285,0.113503,0
2.86196e+07,0,0,0,0.113,0.113252,0
2.86197e+07,0,0,0,0.113712,0.113482,0
2.86198e+07,0,0,0,0.113712,0.113597,0
2.86198e+07,0,0,0,0.113712,0.113655,0
2.86199e+07,0,0,0,0,0.113399,0
2.86199e+07,0,0,0,0.114139,0.113769,0
2.86199e+07,0,0,0,0.113712,0.113741,0
2.86201e+07,0,0,0,0,0.115863,0
2.86201e+07,0,0,0,0.114139,0.115001,0
